leaid,student_total,grad_rate_midpt
4844940,220,82.9090909090909
4844960,19296,88.02337271973465
4845000,453,91.75496688741723
4845040,1261,93.12846946867565
4845090,2214,84.33694670280036
4845120,1905,90.06824146981629
4845150,985,93.32588832487309
4845180,627,93.99840510366826
4845210,169,82.72189349112426
4845380,2074,92.88765670202507
4845420,393,86.653944020356235
4845450,231,86.23376623376623
4845480,1130,95.17610619469026
4845540,6019,88.62335936202027
4845570,262,82.09923664122137
4845600,4191,90.45740873299928
4845630,1250,94.9456
4845670,733,92.51159618008185
4845690,85,75
4845720,1534,93.20925684485006
4845780,11936,96.81216487935657
4845900,6156,86.36452241715399
4845950,2186,90.92268984446477
4845990,40,75
4846080,451,90.06651884700665
4846170,272,84.08088235294117
4846200,1236,95.18446601941747
4846230,858,87.03846153846153
4846260,420,88.4047619047619
4846320,655,93.27480916030535
4846350,531,92.0809792843691
4846380,481,87.12266112266113
4846410,100,75
4846440,1101,89.83106267029973
4846470,359,90.22284122562675
4846500,2621,95.72567722243419
4846530,12047,95.33792645471902
4846590,262,85.41984732824427
4846620,1358,94.40942562592048
4846650,489,89.13087934560328
4846680,46181,87.51534180723675
4846710,3523,89.32443939824014
4846740,393,89.93638676844783
4846770,229,85.02183406113537
4899130,344,89.8546511627907
4900005,542,72.57380073800738
4900008,242,90.10330578512396
4900009,198,66.02525252525253
4900012,462,87.29004329004329
4900013,124,57.91935483870968
4900017,574,93.7822299651568
4900019,461,73.29718004338395
4900020,536,95.23507462686567
4900023,78,75.88461538461539
4900030,23171,90.3831081955893
4900033,614,87.90879478827361
4900036,611,69.91816693944354
4900037,411,95.28467153284672
4900039,157,90.38216560509554
4900042,276,25.956521739130434
4900050,298,73.03355704697987
4900052,580,80.25862068965517
4900056,335,89.7223880597015
4900060,562,79.04092526690391
4900061,160,84.4875
4900062,79,79.32911392405063
4900063,702,95.64814814814815
4900065,321,87.5576323987539
4900067,463,91.66522678185746
4900090,4124,84.68768186226964
4900120,5566,93.07563780093425
4900123,197,88.73604060913706
4900124,226,85.88495575221239
4900125,565,95.03008849557523
4900130,1016,37.35433070866142
4900131,273,65.3882783882784
4900133,249,89.83132530120483
4900138,403,66.4590570719603
4900142,12001,83.33922173152237
4900148,657,79.32267884322678
4900150,1049,95.9628217349857
4900151,687,39.03930131004366
4900164,284,65.36619718309859
4900165,8,75
4900166,105,18.038095238095238
4900168,114,92.71929824561403
4900171,190,69.5
4900172,257,59.07392996108949
4900173,126,14.11111111111111
4900176,134,87.23880597014924
4900178,53,33.22641509433962
4900179,56,52.714285714285715
4900180,60,83
4900181,14,75
4900182,20,24
4900210,21620,92.16077705827936
4900240,1542,83.32036316472113
4900270,846,90.57801418439716
4900300,364,80.27472527472527
4900330,552,87.03260869565216
4900360,26919,72.49140012630484
4900390,3091,82.27078615334842
4900420,18929,84.77912198214379
4900450,726,95.38980716253442
4900480,374,92.14171122994652
4900510,2412,82.0874792703151
4900540,1141,87.55915863277826
4900570,878,90.49658314350796
4900600,2384,77.73406040268458
4900630,10991,88.79819852606678
4900660,1002,74.8443113772455
4900690,367,93.92098092643053
4900720,5816,67.1502751031637
4900750,1664,92.30408653846155
4900780,134,89.70149253731343
4900810,5717,70.69442015042856
4900840,112,88.25892857142858
4900870,10332,72.42489353464963
4900900,1597,84.42767689417659
4900930,1958,81.04034729315629
4900960,1239,88.23486682808718
4900990,523,88.48183556405354
4901020,108,77.30555555555556
4901050,4662,89.9011154011154
4901080,2229,77.65096455809781
4901110,2015,89.28933002481389
4901140,9947,87.24690861566302
4901170,177,91.49717514124293
4901200,11570,82.51624891961971
5000002,1487,84.86617350369872
5000004,169,80.82840236686391
5000006,2327,85.20842286205415
5000007,925,75.58486486486487
5000024,244,86.72950819672131
5000025,2021,87.48985650667987
5000027,269,75.98884758364312
5000384,164,86.20731707317074
5000385,510,77.3392156862745
5000388,894,90.58053691275167
5000391,149,84.28187919463087
5000392,281,84.73665480427047
5000393,196,93.0204081632653
5000394,1519,85.39697169190256
5001830,203,85.1231527093596
5002250,153,86.76470588235293
5002400,584,87.91095890410959
5002520,1725,81.00579710144928
5002820,2365,77.74249471458774
5002850,119,81.55462184873949
5002940,140,84.10714285714286
5003030,2209,94.44318696242644
5003120,126,83.33333333333334
5003240,1345,88.79776951672864
5003270,38,75
5003390,155,83.61290322580643
5003450,176,86.93181818181817
5003780,684,83.03654970760235
5003900,896,84.671875
5003930,615,93.4861788617886
5004580,902,91.95011086474501
5004590,1020,87.10098039215686
5005050,726,81.2038567493113
5005060,1191,84.72879932829555
5005120,442,82.2579185520362
5005520,1124,83.95996441281139
5005610,958,90.62212943632568
5005620,1160,83.28706896551724
5005700,503,86.84095427435388
5005790,332,92.07831325301206
5005810,2093,79.27759197324414
5005840,505,97.03168316831683
5006120,330,87.3030303030303
5006300,460,85.29565217391304
5006600,312,80.57692307692307
5006660,171,88.33333333333333
5006810,345,81.7768115942029
5006900,110,77.18181818181819
5006990,291,86.7938144329897
5007050,1616,87.80383663366337
5007470,1549,88.5526145900581
5007530,921,68.17263843648209
5007800,387,91.93281653746769
5008224,214,88.52803738317756
5008225,235,84.62553191489363
5008235,886,91.14446952595937
5008237,982,85.02851323828921
5008241,230,87.88260869565218
5008243,522,85.81417624521073
5008244,527,87.58823529411765
5008246,727,74.25584594222833
5008247,595,87.5327731092437
5008248,464,90.41379310344827
5008280,650,95.58153846153846
5008850,182,85.64835164835165
5009180,390,83.5102564102564
5009300,427,71.76814988290398
5009360,502,41.286852589641434
5009510,681,89.93979441997062
5009600,1826,86.03504928806134
5099901,604,84.25993377483445
5099902,388,83.57731958762886
5099903,758,82.25461741424803
5099904,576,80.35590277777777
5099905,1511,80.45863666446061
5099907,785,90.16433121019108
5099909,147,85.3265306122449
5099910,662,90.28549848942599
5099912,886,92.02708803611739
5099914,1414,91.51060820367752
5099915,1564,66.43478260869566
5099916,1084,90.26476014760148
5099917,420,41.96904761904762
5099919,141,90
5099920,692,81.75578034682081
5099921,774,80.79457364341084
5099922,387,75.86821705426355
5099923,1135,81.26960352422907
5099925,695,88.35539568345325
5099926,613,83.22349102773246
5099927,358,84.25418994413408
5099928,384,86.40625
5099929,113,84.15929203539824
5099930,174,85.44827586206897
5099931,989,77.96663296258848
5099932,654,84.39143730886849
5099933,448,82.64508928571428
5099934,558,78.81899641577061
5099935,370,88.5864864864865
5099936,467,74.80299785867237
5099937,137,88.31386861313868
5099938,67,85.52238805970148
5099940,1114,87.85457809694793
5099941,212,80.24056603773585
5099942,600,91.69833333333332
5099943,124,76.5241935483871
5099945,207,83.7536231884058
5099946,303,70.04950495049505
5099947,431,82.00232018561485
5099948,999,76.74474474474474
5099949,187,76.04278074866309
5099951,368,89.97554347826086
5099952,288,70.95486111111111
5099954,601,86.03826955074874
5099956,565,69.30973451327434
5099957,83,88.91566265060241
5100058,187,24
5100060,5145,81.74518950437317
5100090,12641,87.73736255043114
5100120,13593,69.49694695799309
5100152,2624,80.11432926829268
5100180,1828,87.26586433260394
5100210,3948,85.08105369807497
5100240,2276,88.06063268892794
5100270,20888,79.74961700497893
5100300,9545,86.26516500785752
5100330,577,80.77123050259965
5100360,9901,84.03070396929604
5100390,829,87.13751507840773
5100420,4472,90.4729427549195
5100450,2278,75.68086040386304
5100480,1825,78.68602739726028
5100510,3314,84.36089318044658
5100540,1850,86.91405405405405
5100560,1062,79.84463276836158
5100600,7784,86.85945529290854
5100660,3884,81.38208032955717
5100690,3760,84.57234042553192
5100720,663,86.1945701357466
5100750,1967,81.445348246059993
5100780,3935,77.95222363405337
5100810,38681,85.5569400997906
5100840,57977,85.48351932662953
5100870,1966,92.09308240081383
5100930,604,86.40066225165563
5100960,2792,87.27793696275072
5100990,908,69.86453744493392
5101020,725,78.49379310344828
5101050,7556,84.2859978824775
5101080,1402,87.70542082738945
5101110,5825,70.82437768240342
5101140,2304,84.30729166666667
5101170,4320,77.71273148148148
5101200,1500,81.39266666666667
5101260,182511,81.18310129252482
5101290,2156,94.47588126159555
5101320,11077,88.8898618759592
5101350,1894,90.3949313621964
5101380,3383,88.96245935560154
5101410,985,80.351269035533
5101440,6527,84.66385782135744
5101470,12255,87.81134230926153
5101510,3335,75.53163418290855
5101560,1355,81.89446494464944
5101590,2570,80.35875486381323
5101620,5092,83.96425765907306
5101650,2388,90.6641541038526
5101690,1708,85.77751756440281
5101710,2555,90.47827788649707
5101740,2480,78.55887096774194
5101770,5402,81.2789707515735
5101800,19899,83.31926227448616
5101830,16673,90.73753973490074
5101860,6151,77.4849617948301
5101890,49399,83.01973724164456
5101920,7137,81.397505954883
5101950,191,73.93193717277487
5101980,3971,76.54066985645933
5102010,5192,88.01290446841294
5102070,550,70.20727272727272
5102100,3744,89.39610042735043
5102120,1966,83.19023397761953
5102160,1269,78.00394011032309
5102190,3202,74.93785134291068
5102250,64420,88.77398323502018
5102280,4617,83.33593242365171
5102310,1440,77.87986111111111
5102340,7928,78.35645812310797
5102360,8011,67.22593933341655
5102370,1631,85.2826486817903
5102390,3604,79.03329633740289
5102400,2140,79.70841121495327
5102430,1252,84.80670926517573
5102460,4519,82.46227041380837
5102490,1148,87.32229965156795
5102520,8886,86.49876209768173
5102580,2021,82.61157842652152
5102610,2704,85.81176035502958
5102640,24184,86.53597419781674
5102670,24432,75.57600687622791
5102710,1559,81.12315586914688
5102730,1407,88.19900497512438
5102760,703,92.3869132290185
5102790,2081,78.01826045170591
5102820,4519,89.22195175923876
5102850,3371,94.70869178285375
5102880,2558,82.65480844409694
5102910,3919,67.8076039806073
5102940,9409,86.35306621320012
5102980,1997,89.64747120681021
5103000,12928,79.765625
5103030,3976,89.50226358148893
5103060,2234,79.86526410026858
5103090,5719,84.35408288162266
5103130,83409,83.7839801460274
5103150,4543,81.15870570107859
5103180,1507,81.68414067684141
5103210,832,86.46274038461539
5103240,21583,63.86447667145438
5103270,1179,88.980491942324
5103300,12323,76.35811084963078
5103330,13783,89.25219473264166
5103370,3050,84.04262295081966
5103390,11237,88.92239921687283
5103420,4218,86.10621147463253
5103460,3651,88.85264311147631
5103480,3646,86.06609983543609
5103510,5920,88.36385135135134
5103520,4317,88.38174658327542
5103600,2439,79.71832718327184
5103640,22612,84.90306032195295
5103660,27704,88.79450620848974
5103690,2423,82.9331407346265
5103710,12860,80.69580093312598
5103750,916,87.57751091703057
5103780,1147,73.55710549258936
5103810,5725,78.77467248908297
5103840,62516,86.76863522938127
5103870,5522,85.9956537486418
5103900,7180,87.27284122562673
5103930,2859,78.43931444561035
5103950,681,93.3935389133627
5103980,1691,85.18746303962153
5104020,11116,85.8496761424973
5104050,4149,78.30151843817788
5104080,6013,90.47480459005487
5104110,3922,89.1820499745028
5104150,11061,92.59741433866739
5300001,4228,81.99763481551562
5300002,201,62.14427860696517
5300003,5176,83.09138330757341
5300005,346,16.890173410404625
5300010,354,9.556497175141242
5300011,1725,13.788985507246377
5300012,72,28.680555555555557
5300014,665,5.496240601503759
5300015,68,64.5
5300030,3437,71.97876054698865
5300060,610,94.31147540983606
5300150,2475,84.5240404040404
5300240,5268,81.09908883826878
5300280,590,92.26440677966102
5300300,16667,77.13991720165596
5300313,2450,10.667755102040816
5300318,23,75
5300328,199,63.391959798994975
5300330,3692,91.53927410617553
5300333,260,75.1923076923077
5300334,283,82.07773851590106
5300380,14586,75.18140682846565
5300390,18848,89.28777589134125
5300420,11204,82.4109246697608
5300480,16629,85.47489325876481
5300510,46,75
5300570,2080,76.63269230769231
5300660,5164,64.09624322230829
5300690,1097,78.95259799453054
5300720,982,82.0274949083503
5300780,3854,77.5119356512714
5300810,6159,89.92579964279915
5300840,507,86.2603550295858
5300950,1347,88.11061618411284
5300960,1397,92.74731567644953
5300990,1316,80.67781155015197
5301080,10441,85.74887462886697
5301110,13065,83.64952162265595
5301140,3609,75.57273482959269
5301170,3006,83.39454424484364
5301200,1924,83.8445945945946
5301230,4174,82.7252036415908
5301260,1128,80.24734042553192
5301290,1076,81.92843866171003
5301320,3071,67.47802018886357
5301350,893,80.51735722284435
5301410,8081,84.06954584828611
5301440,602,90.96179401993355
5301470,494,91.90080971659918
5301500,116,77.19827586206897
5301560,213,74.88732394366197
5301590,837,74.31182795698925
5301630,2093,82.63927376970855
5301660,627,63.40191387559808
5301800,870,86.6287356321839
5301830,226,77.07964601769912
5301860,51,75
5301890,340,52.529411764705884
5301920,210,80.64285714285714
5301980,440,78.17954545454545
5302010,560,92.2125
5302040,405,84.4
5302070,2420,88.12892561983472
5302280,3495,77.35393419170242
5302310,6362,82.50345803206538
5302340,9,75
5302370,1856,92.35237068965517
5302400,20803,81.43993654761333
5302460,3118,86.77838357921745
5302490,1844,87.05422993492408
5302550,290,82.43793103448276
5302610,2661,89.70424652386322
5302670,16999,91.53573739631743
5302700,28911,85.19196845491335
5302820,22969,81.69676520527668
5302850,5038,77.73799126637554
5302880,3402,87.0461493239271
5302910,1122,85.00623885918004
5302940,8117,85.15646174695085
5302970,879,75.19453924914676
5303000,62,75
5303090,948,83.29852320675106
5303130,762,69.33595800524934
5303150,3549,80.44885883347422
5303180,1802,80.46004439511654
5303210,2453,71.52181002853649
5303360,78,71.07692307692308
5303440,213,86.83098591549295
5303510,1379,78.82233502538071
5303540,18262,75.73310699813821
5303570,1835,92.4599455040872
5303660,1614,77.53841387856258
5303750,15189,91.30113898215814
5303810,654,89.53975535168196
5303930,18091,75.17318003427118
5303960,26134,78.67035279712252
5303990,799,86.63078848560701
5304020,1774,76.77677564825254
5304050,547,83.92687385740402
5304080,64,75
5304110,637,76.98273155416013
5304150,29,75
5304170,1516,84.91490765171504
5304200,7367,88.40165603366364
5304230,20053,91.65416645888396
5304260,2033,85.1106738809641
5304380,408,89.90441176470588
5304410,113,71.38938053097345
5304470,6730,78.91456166419019
5304530,160,72.075
5304560,2929,89.48378286104472
5304590,290,73.61724137931034
5304620,2847,84.82297154899895
5304650,983,83.58189216683621
5304710,36,75
5304740,800,88.21625
5304800,118,75
5304830,609,79.85385878489326
5304860,9843,72.69826272477903
5304920,10616,88.51827430293896
5304950,1936,88.75309917355372
5304980,3875,92.54374193548387
5305010,1617,78.73531230674088
5305020,621,92.87278582930756
5305130,5349,80.34099831744251
5305160,1025,90.50536585365853
5305190,326,79.50920245398773
5305220,7411,76.7360680070166
5305250,563,84.89698046181172
5305280,935,68.88342245989304
5305310,1929,69.81026438569207
5305370,2811,88.01209533973675
5305400,6790,71.52253313696613
5305430,14544,80.9502200220022
5305460,1384,70.67919075144509
5305490,750,90.228
5305520,282,86.96808510638297
5305610,1377,84.55410312273057
5305640,1517,93.12722478576137
5305670,1521,74.67389875082183
5305700,655,76.15725190839694
5305730,2266,88.82391879964695
5305760,5790,87.23782383419689
5305790,2806,72.66500356379187
5305820,29,62.689655172413794
5305850,14085,82.58977635782747
5305880,196,74.87755102040816
5305910,18280,90.85142231947484
5305940,4984,86.74879614767255
5305970,82,75
5306000,201,81.71641791044776
5306060,1009,80.72646184340931
5306090,726,83.79889807162535
5306120,165,79.81818181818181
